,Variable,Technology Name,Country Code,Country Name,Metric,Exponential Fit,exponential goodness,Logistic Fit,Logistic Saturation,Logistic Inflection Year,logistic goodness,Gompertz Fit,gompertz goodness,Delta T,Vintage,Number of Points
3510,BCG Vaccine_Share of Population_LT,BCG Vaccine,LTU,Lithuania,Share of Population,err,,1.0995125888099455,0.979893552733858,1989.0681528557452,0.2163341150261151,1.0827231544924338,0.21655500970556685,3.996724730026747,1992,30
3511,DTP3 Vaccine_Share of Population_BA,DTP3 Vaccine,BIH,Bosnia and Herzegovina,Share of Population,err,,0.43782860591299005,0.8478931384049245,1991.4628686154358,0.505621778099884,0.38365567996326044,0.4972614549586335,10.036916490435416,1992,30
3512,BCG Vaccine_Share of Population_LV,BCG Vaccine,LVA,Latvia,Share of Population,0.0008804437559600427,0.10052067859227976,1.08495750073115,0.9634587810251416,1989.147767410772,0.09565384538838939,1.0762577265779179,0.09527922743087625,4.050342203921381,1992,30
3513,DTP3 Vaccine_Share of Population_BY,DTP3 Vaccine,BLR,Belarus,Share of Population,-0.0003067860231162604,0.030331320222078517,0.0019782601004520286,14.922437766697433,3362.1281907799726,0.030400091988882272,0.000319410013401089,0.03039374042334797,2221.3707659919523,1992,30
3514,DTP3 Vaccine_Share of Population_AZ,DTP3 Vaccine,AZE,Azerbaijan,Share of Population,err,,0.05525833837570515,1.054393922038457,1983.8883086112032,0.7957974602951243,0.04258853735434772,0.7952884634220105,79.52553920087651,1992,30
3515,MCV1 Vaccine_Share of Population_LT,MCV1 Vaccine,LTU,Lithuania,Share of Population,err,,0.8084834041627105,0.9504926257285624,1988.7137628206876,0.21061894762297284,0.7983626413197161,0.21040520141624486,5.435422832486539,1992,30
3516,DTP3 Vaccine_Share of Population_GE,DTP3 Vaccine,GEO,Georgia,Share of Population,err,,0.23463513891819832,0.9095667378798513,1989.9593857630016,0.7898870381444049,0.20833356012590845,0.7938743586815121,18.728862074680517,1992,30
3517,DTP1 Vaccine_Share of Population_AZ,DTP1 Vaccine,AZE,Azerbaijan,Share of Population,err,,0.10740252461224205,0.9680849543009123,1983.8307467027842,0.8273629691239766,0.0971252198308423,0.8287192885445789,40.915697005613474,1992,30
3518,DTP3 Vaccine_Share of Population_AM,DTP3 Vaccine,ARM,Armenia,Share of Population,err,,0.13579828016737874,0.9323317565938434,1974.1456387105582,0.310093178993884,0.1326877674816097,0.3102930365557477,32.360123775176255,1992,30
3519,DTP1 Vaccine_Share of Population_KZ,DTP1 Vaccine,KAZ,Kazakhstan,Share of Population,err,,0.4024317232978325,0.9745307190844499,1985.3687020240684,0.19321749126699528,0.39213169767632705,0.19273310566850244,10.919738430810003,1992,30
3520,Crude Petroleum_Annual Production_CI,Crude Oil,CIV,Ivory Coast,Annual Production,0.06465084055150515,-1.0676314506136205e+86,0.06255455949379216,120928026.93340999,2183.87874945455,0.3804169870804396,err,0.19273310566850244,70.24986172444456,1979,30
3521,BCG Vaccine_Share of Population_KZ,BCG Vaccine,KAZ,Kazakhstan,Share of Population,0.0001166731264724163,0.0037072687981344332,0.5353135995906113,0.935469775878428,1986.3079456415908,0.013227705194703732,0.5305788150643354,0.013168404518771992,8.209111739423689,1992,30
3522,DTP1 Vaccine_Share of Population_RS,DTP1 Vaccine,SRB,Serbia,Share of Population,err,,0.03150079775762083,0.9992230979396374,1897.4218742303683,0.197134152189118,0.03055827082480656,0.1971332618832261,139.50278937330444,1992,30
3523,DTP1 Vaccine_Share of Population_SI,DTP1 Vaccine,SVN,Slovenia,Share of Population,-4.248335531012838e-05,0.008298883982777783,-14.503594370018165,0.9772413803032169,2021.1914707408155,0.6154189378378683,-0.0003393756273841458,0.008344323205452975,-0.3029903513956958,1992,30
3524,MCV1 Vaccine_Share of Population_AZ,MCV1 Vaccine,AZE,Azerbaijan,Share of Population,0.02004675091279134,-6777169.790234653,0.06308609429931969,1.1897918223491883,1995.6851073174248,0.8482848768370073,0.040073127664354724,0.8458488316064522,69.65796826512096,1992,30
3525,MCV1 Vaccine_Share of Population_AM,MCV1 Vaccine,ARM,Armenia,Share of Population,err,,0.0013296532464759704,43.58652674900971,4873.134193068525,0.24795828629926986,0.00019981290236242857,0.24793575001473678,3304.958767497625,1992,30
3526,HEPB3 Vaccine_Share of Population_BH,HEPB3 Vaccine,BHR,Bahrain,Share of Population,0.018686763772167016,0.1992610158702578,1.9409986513513038,0.9766966476122191,1991.8208453381344,0.9688328075023173,1.687321921004028,0.970298455626859,2.2640145327319354,1992,30
3527,BCG Vaccine_Share of Population_UA,BCG Vaccine,UKR,Ukraine,Share of Population,err,,-0.059531310788500165,1.046697616166001,2038.1308802704693,0.18996371938674317,-0.04783094263005997,0.18843471426939007,-73.81744323226505,1992,30
3528,Household Internet Access_Share of Households_ST,Household Internet Access,STP,Sao Tome and Principe,Share of Market,0.22407531179356466,-inf,0.08788278042085326,213931.93793407048,2117.4966476247782,0.932761872092487,0.015956075781119555,0.9340130693470878,50.00352894649317,1998,24
3529,DTP1 Vaccine_Share of Population_GE,DTP1 Vaccine,GEO,Georgia,Share of Population,err,,0.1640814987534513,0.9836086054634435,1983.7502730126387,0.7892647466339066,0.15366968013652643,0.7890080674330062,26.78211247494475,1992,30
3530,POL3 Vaccine_Share of Population_TJ,POL3 Vaccine,TJK,Tajikistan,Share of Population,err,,0.07678277465492783,1.0372885247396844,1983.7159680954762,0.8169189697022089,0.06576404344509022,0.8184970888030751,57.232226556303644,1992,30
3531,Telegraph Traffic_Total Number_ZM,Telegraph Traffic,ZMB,Zambia,Cumulative Calculation,0.09852056308958876,-2.5151552084029362e+144,0.0996418930220389,7.141130850678082,1961.3476827624047,0.9707382391903442,0.0505440014465359,0.9689459048252654,44.10242540956614,1924,65
3532,DTP3 Vaccine_Share of Population_LV,DTP3 Vaccine,LVA,Latvia,Share of Population,err,,0.5756895774749149,0.955400197235018,1988.5237610570016,0.3706625933707709,0.5513248047228934,0.369237559892335,7.633365839186003,1992,30
3533,DTP3 Vaccine_Share of Population_KG,DTP3 Vaccine,KGZ,Kyrgyzstan,Share of Population,err,,0.49679798017314264,0.9589310002733598,1989.6341414160731,0.5047667423783949,0.45952039368631475,0.4956414819230244,8.845545533701442,1992,30
3534,Motorcycles_Cumulative Number of Units_LV,Motorcycles,LVA,Latvia,Cumulative Number of Units,0.04766072286948123,-3.372218059540685e+57,0.34939960486595073,25071.318368606386,1994.1622298564132,0.4220546140405049,0.29214977057697367,0.4237157027835302,12.577144030710613,1993,30
3535,BCG Vaccine_Share of Population_UZ,BCG Vaccine,UZB,Uzbekistan,Share of Population,err,,0.04854983086710567,0.9954818132535949,1919.3316015999685,0.14478278036541747,0.04763594925095013,0.14475840900724635,90.51420110404223,1992,30
3536,Phosphate Fertilizer_Annual Production_BF,Phosphate Fertilizer,BFA,Burkina Faso,Annual Production,0.11944447956915187,-2.0527686024956955e+183,0.1643192890343096,1463.007352813376,2002.9804936290866,0.43564588872776977,0.03815854280469621,0.43535262207560366,26.7433554544828,1990,11
3537,BCG Vaccine_Share of Population_GE,BCG Vaccine,GEO,Georgia,Share of Population,err,,0.3751153156687769,0.9627533587854108,1993.1995300611864,0.7674578278101241,0.281933416064242,0.7507873231160465,11.714928639577845,1992,30
3538,DTP3 Vaccine_Share of Population_LT,DTP3 Vaccine,LTU,Lithuania,Share of Population,err,,0.4314751568391819,0.9373843400663494,1988.389826598575,0.835344317273499,0.4121335429758136,0.8337308189832819,10.184709559791237,1992,30
3539,DTP1 Vaccine_Share of Population_AM,DTP1 Vaccine,ARM,Armenia,Share of Population,err,,0.2352218749883713,0.9682456568332027,1975.645995825557,0.1808441245215867,0.2339742472980487,0.1807694494045824,18.68214491058575,1992,30
3540,Household Internet Access_Share of Households_BY,Household Internet Access,BLR,Belarus,Share of Market,err,,0.27005721006362243,95.61389713567934,2012.255662466124,0.9984145893868599,0.13529192973592735,0.9969525233435182,16.27228968868173,1994,26
3541,POL3 Vaccine_Share of Population_TM,POL3 Vaccine,TKM,Turkmenistan,Share of Population,-0.00018332540235128813,0.059265356064070684,0.001787869729688853,42.467278229621876,4112.179337282357,0.059401690737657,0.0002671263671515285,0.059385705978538095,2457.924691994878,1992,30
3542,Telephones_Total Number_CG,Telephones,COG,Republic of the Congo,Total Number,0.05262263111863755,-2.202345508287973e+65,0.05249803541692065,1064279736.5205308,2191.497063417765,0.9670882975348302,err,0.059385705978538095,83.70692578823747,1959,30
3543,Synthetic Filaments_Annual Production_IR,Synthetic Filaments,IRN,Iran,Annual Production,0.11841335249669453,-2.343389584663122e+180,0.19921398845684302,70.37465392680993,1985.0887153513481,0.9279605694370934,0.10907864784996946,0.9300044460330341,22.058938675505892,1969,30
3544,BCG Vaccine_Share of Population_HR,BCG Vaccine,HRV,Croatia,Share of Population,err,,3.218200207479354,0.9825094087379863,1991.164405070802,0.6862520300089052,3.185260137604707,0.6862541219616727,1.3654989967558229,1992,30
3545,BCG Vaccine_Share of Population_TM,BCG Vaccine,TKM,Turkmenistan,Share of Population,err,,0.19383886857978602,0.9875114188896118,1976.000455644984,0.4450245923118764,0.1909561122632005,0.4437818308466427,22.670629409207677,1992,30
3546,HEPB3 Vaccine_Share of Population_LY,HEPB3 Vaccine,LBY,Libya,Share of Population,err,,-0.43030375686346867,0.9497355839067502,2023.0072872111095,0.6696661398988976,1.4476592010212603,0.008877629113881347,-10.212435017309776,1992,30
3547,MCV1 Vaccine_Share of Population_UA,MCV1 Vaccine,UKR,Ukraine,Share of Population,err,,-0.016710442755121173,2.497827466169385,1968.2488663015565,0.27150696553305753,-0.0025453422460829968,0.2712644620390834,-262.9762250509905,1992,30
3548,DTP3 Vaccine_Share of Population_UZ,DTP3 Vaccine,UZB,Uzbekistan,Share of Population,err,,0.35643532802716926,0.9895582682954955,1990.0959665408445,0.5325206042093831,0.30927191082952704,0.5214897415791806,12.328882153728243,1992,30
3549,DTP3 Vaccine_Share of Population_KZ,DTP3 Vaccine,KAZ,Kazakhstan,Share of Population,err,,0.4440464003167507,0.9605203926233848,1989.138626854157,0.4613310762668462,0.41211888051533363,0.45666875785171934,9.896373783320293,1992,30
3550,Passenger Vehicles_Total Number_KH,Passenger Cars,KHM,Cambodia,Cumulative Calculation,0.14448382435278503,-4.922326069496982e+221,0.16465569957807352,719179.3360413646,1973.6570778672237,0.9982137737693741,0.022409680054021327,0.9970268747553598,26.68871570150997,1936,37
3551,HIB3 Vaccine_Share of Population_FI,HIB3 Vaccine,FIN,Finland,Share of Population,err,,1.1904737339532958,0.9553333333268555,1966.4559235822433,-7.438494264988549e-14,1.8699660752563787,-2.220446049250313e-16,3.691344906938401,1992,30
3552,Television_Total Number_LY,Television,LBY,Libya,Total Number,0.23222729824683408,-inf,0.1317273703572665,1498172.4951902477,1997.6298138328239,0.9776639381632273,0.03850455294107395,0.9811959331718303,33.360182798411316,1970,30
3553,MCV1 Vaccine_Share of Population_HR,MCV1 Vaccine,HRV,Croatia,Share of Population,err,,0.27726774231030515,0.9368578820669722,1981.3434207239497,0.24757186878118187,0.27453689404411036,0.24694092649783206,15.849117961058651,1992,30
3554,DTP3 Vaccine_Share of Population_TJ,DTP3 Vaccine,TJK,Tajikistan,Share of Population,err,,0.06170725690967898,1.0614461922757281,1980.1203184058852,0.87968212069236,0.05099383346986157,0.8798374784824569,71.2144628484232,1992,30
3555,HEPB3 Vaccine_Share of Population_WS,HEPB3 Vaccine,WSM,Samoa,Share of Population,0.05352687913045125,-3.726627549223633e+66,21.91919482513896,0.7700000000224149,1993.1974586817398,0.44205803134852706,28.233135908338948,0.44205803488043993,0.20048405927906068,1992,30
3556,DTP1 Vaccine_Share of Population_RU,DTP1 Vaccine,RUS,Russian Federation,Share of Population,err,,0.3220691322634396,0.9752920282670842,1984.4755184118858,0.777338404857423,0.31652933969001945,0.7774526966355614,13.644428212629693,1992,30
3557,HEPB3 Vaccine_Share of Population_BG,HEPB3 Vaccine,BGR,Bulgaria,Share of Population,-0.02669344314634013,0.0,15.908345639422071,0.9320689665133126,1991.9269458998313,0.49172193227198124,16.065177588503154,0.49172194029048055,0.27623545868796473,1992,30
3558,POL3 Vaccine_Share of Population_LT,POL3 Vaccine,LTU,Lithuania,Share of Population,err,,0.26771478569485113,0.9338000644959793,1982.687649119568,0.35907120116483016,0.26232985720368845,0.3583874258976857,16.41466736051462,1992,30
3559,Household Internet Access_Share of Households_LA,Household Internet Access,LAO,Lao PDR,Share of Market,err,,0.25200915382001504,195.76110346068185,2023.9255011026553,0.9944509387508639,0.028555267091907387,0.9942536118654762,17.437656878967797,1998,24
3560,RCV1 Vaccine_Share of Population_QA,RCV1 Vaccine,QAT,Qatar,Share of Population,err,,0.12196669154197262,0.9911494891596175,1978.2131220164895,0.7155055234051775,0.11435146357183468,0.7134833915488215,36.02991193017783,1992,30
3561,BCG Vaccine_Share of Population_AM,BCG Vaccine,ARM,Armenia,Share of Population,err,,0.09762178677802752,1.0079709470330005,1977.0473100596594,0.6173438039930113,0.08851513964955128,0.6161195996931081,45.015045306070256,1992,30
3562,DTP1 Vaccine_Share of Population_BA,DTP1 Vaccine,BIH,Bosnia and Herzegovina,Share of Population,err,,0.3413006529112065,0.9248521529531916,1988.0530160221922,0.49662003995827775,0.3201698775320289,0.4941805575725319,12.875595511432287,1992,30
3563,MCV1 Vaccine_Share of Population_SI,MCV1 Vaccine,SVN,Slovenia,Share of Population,err,,0.1988969368785999,0.9455256813810068,1977.888846852805,0.265316873213546,0.1956913402406903,0.2647872855432889,22.094101717386753,1992,30
3564,MCV1 Vaccine_Share of Population_RS,MCV1 Vaccine,SRB,Serbia,Share of Population,-2.025719630559488e-05,0.006368466861280231,-0.5151167457970125,0.8914167326559849,2024.6268591897294,0.29065099816803,-0.49544666448077224,0.2907125389375622,-8.530977085346242,1992,30
3565,Cable TV_Share of Households_US,Cable TV,USA,United States,Share of Market,0.07404535740345358,-9.242483572450745e+98,0.20973432173367942,0.6794030323883923,1979.9429618881459,0.9907116091233326,0.11619755848271701,0.9819084338914025,20.952456032696972,1968,30
3566,Household Internet Access_Share of Households_GQ,Household Internet Access,GNQ,Equatorial Guinea,Share of Market,0.2987715387342867,-inf,0.28361602658052015,89.54282710977928,2019.0327177333002,0.9818635464692151,0.07994818798236206,0.9822167808726313,15.494361188452906,1997,24
3567,POL3 Vaccine_Share of Population_RU,POL3 Vaccine,RUS,Russian Federation,Share of Population,err,,0.31586352051413147,0.9786462556411659,1989.4791027398821,0.8621643042822089,0.2863846690764851,0.8562146377681921,13.912493432352012,1992,30
3568,POL3 Vaccine_Share of Population_LV,POL3 Vaccine,LVA,Latvia,Share of Population,err,,0.36460061446452113,0.9554800218944127,1983.6405282021758,0.08984116190778979,0.3594156625902216,0.08956128586720513,12.052774955210774,1992,30
3569,Synthetic Filaments_Annual Production_TH,Synthetic Filaments,THA,Thailand,Annual Production,0.20519457138412822,-inf,0.11983019819512633,1122.2453514906015,2002.1006507524899,0.9546704294097136,0.01673630866716038,0.9537206216404321,36.672301480439074,1969,30
3570,POL3 Vaccine_Share of Population_HR,POL3 Vaccine,HRV,Croatia,Share of Population,err,,0.29372064926262054,0.9501162580402458,1985.143548502614,0.8292431331486075,0.28486896187614597,0.8274410916051647,14.961321805956137,1992,30
3571,Telegraph Traffic_Total Number_MM,Telegraph Traffic,MMR,Burma,Cumulative Calculation,0.12404328947823404,-1.93539306985148e+185,0.12596017063557066,39.54564435828029,1970.5363560747892,0.9913327946694511,0.055394073761734657,0.9918187733100544,34.88760877743257,1949,35
3572,MCV1 Vaccine_Share of Population_RU,MCV1 Vaccine,RUS,Russian Federation,Share of Population,err,,0.22806149100600717,0.9861598263986885,1985.3852439489347,0.8641016283595521,0.21500345653413908,0.8599556426285875,19.268703082173083,1992,30
3573,Household Internet Access_Share of Households_KI,Household Internet Access,KIR,Kiribati,Share of Market,0.19415983977335347,-inf,0.17986697298599041,4666244.7489174055,2084.1451723453665,0.9843764261117101,err,0.8599556426285875,24.431662365356626,1998,24
3574,BCG Vaccine_Share of Population_AZ,BCG Vaccine,AZE,Azerbaijan,Share of Population,err,,0.07069997630595916,1.0550058961783841,1982.2702799065685,0.8937678594073979,0.057756240198585385,0.8918059729429694,62.15630307505548,1992,30
3575,MCV1 Vaccine_Share of Population_BA,MCV1 Vaccine,BIH,Bosnia and Herzegovina,Share of Population,err,,0.45053297153923383,0.8356428429496424,1991.9296108419278,0.524474334506934,0.386881075321327,0.5126465900716943,9.753890241726197,1992,30
